stat,overlap
-0.04358990308870578,0.22110023205404475
-0.0072877887759655105,0.26133669042750596
-0.032129291705698206,0.23855736652894727
-0.02135790890190826,0.20217551959503904
-0.020108709659996223,0.1832298759754675
-0.011371919618672632,0.18867200654399724
-0.010897235615543174,0.21257385972600598
-0.01490913249202625,0.2379095827548398
-0.042588592415673365,0.23315668326252204
-0.027960061708783703,0.270787943396097
-0.01817547988347028,0.21578788747192287
-0.01765809210639856,0.22929488778787577
-0.034170540967895686,0.22158538903618055
-0.010772750357136773,0.198742757404266
-0.01519336157659755,0.2953399037349881
-0.0312892988851367,0.26749942976478397
-0.009020858248909063,0.20325682602862433
-0.03986851704223204,0.24474982932856243
-0.04576265892028827,0.21321562825057758
-0.033314507051306605,0.21529695408005295
-0.038815177733851056,0.28560651280076343
-0.018207221684236444,0.2748463106851772
-0.028694564741354154,0.2489212884960559
-0.028229216807278804,0.26055438995532143
-0.014235226189737594,0.2335890879993594
-0.03797229815675282,0.24160839076652166
-0.01949862383538485,0.16996029531421747
-0.03015744832554747,0.23269554524891667
-0.024324383323970685,0.22051551578873352
-0.012998097838671193,0.2391454158631726
-0.021060140265906798,0.26224119820781633
-0.01750216476239749,0.2643443136550634
-0.009516493930793832,0.16677297920813206
-0.025320109510903153,0.18317808879044026
-0.013709857876496164,0.25377040772088455
-0.0036582544296728968,0.17021830269653104
0.0007663712736773875,0.15927466069874718
-0.030237752492235353,0.2815923840529184
-0.01768853830827135,0.2492137912340818
-0.024398935660569693,0.23975823369483037
-0.0368342608300895,0.2645673656688411
-0.019453229327839248,0.27444988543242405
-0.027207926515917333,0.23549578085345949
-0.024744551574448555,0.2728676477227441
-0.030148512998182622,0.2406390643216313
-0.030403449744751006,0.2008463075351598
-0.0266038178297118,0.29821026200506184
-0.0538038590584748,0.21103672018480352
-0.016689589620770696,0.19353769348060035
-0.01189487438318946,0.23829484219429717
-0.01614841000340843,0.18722183424983638
0.002158228911960164,0.23666036038915902
-0.012259502828037698,0.18026637186504627
-0.026051551637747146,0.2634491391368745
-0.02620982020457559,0.23648624226962953
-0.006383252111746304,0.1985187552956948
-0.0042568938011904025,0.1946174005066638
-0.027262159498095892,0.30424263767700116
